cod_mun,municipio,ano_mes,temp_media_c,temp_min_c,temp_max_c,temp_amplitude_c,precip_mm,umidade_relativa_pct
521940,SANTA RITA DO ARAGUAIA,2021-08,24.73,14.27,35.41,21.14,0.1,35.5
521940,SANTA RITA DO ARAGUAIA,2021-09,28.58,17.4,39.3,21.9,0.4,34.9
521940,SANTA RITA DO ARAGUAIA,2021-10,26.43,17.91,37.31,19.4,5.9,63.8
521940,SANTA RITA DO ARAGUAIA,2021-11,24.04,19.17,30.52,11.35,7.3,82.0
521940,SANTA RITA DO ARAGUAIA,2021-12,23.69,15.6,31.21,15.61,8.2,80.8
521940,SANTA RITA DO ARAGUAIA,2021-13,24.12,4.37,39.3,34.93,3.3,60.3
521940,SANTA RITA DO ARAGUAIA,2022-01,23.56,18.33,30.69,12.36,8.9,82.1
521940,SANTA RITA DO ARAGUAIA,2022-02,23.55,17.87,29.54,11.67,8.1,84.2
521940,SANTA RITA DO ARAGUAIA,2022-03,23.39,18.28,29.95,11.67,6.0,83.3
521940,SANTA RITA DO ARAGUAIA,2022-04,22.9,11.72,30.11,18.39,1.1,71.7
521940,SANTA RITA DO ARAGUAIA,2022-05,19.86,4.21,29.88,25.67,0.1,60.2
521940,SANTA RITA DO ARAGUAIA,2022-06,20.84,9.11,29.84,20.73,0.8,63.1
521940,SANTA RITA DO ARAGUAIA,2022-07,21.7,12.35,31.0,18.65,0.0,47.5
521940,SANTA RITA DO ARAGUAIA,2022-08,22.45,6.57,32.89,26.32,0.7,44.6
521940,SANTA RITA DO ARAGUAIA,2022-09,25.74,14.84,36.5,21.66,1.6,47.2
521940,SANTA RITA DO ARAGUAIA,2022-10,25.3,16.16,34.58,18.42,4.0,63.2
521940,SANTA RITA DO ARAGUAIA,2022-11,24.58,13.42,34.46,21.04,1.7,57.7
521940,SANTA RITA DO ARAGUAIA,2022-12,24.24,17.48,32.18,14.7,5.5,77.4
521940,SANTA RITA DO ARAGUAIA,2022-13,23.17,4.21,36.5,32.29,3.2,65.1
521940,SANTA RITA DO ARAGUAIA,2023-01,23.21,18.71,29.72,11.01,6.7,83.8
521940,SANTA RITA DO ARAGUAIA,2023-02,23.64,17.45,31.18,13.73,6.1,80.9
521940,SANTA RITA DO ARAGUAIA,2023-03,23.24,17.63,30.94,13.31,4.3,80.3
521940,SANTA RITA DO ARAGUAIA,2023-04,23.36,13.22,30.33,17.11,2.1,75.8
521940,SANTA RITA DO ARAGUAIA,2023-05,22.18,11.81,31.07,19.26,0.3,57.5
521940,SANTA RITA DO ARAGUAIA,2023-06,20.03,10.21,30.32,20.11,0.4,58.3
521940,SANTA RITA DO ARAGUAIA,2023-07,22.49,11.43,32.2,20.77,0.0,46.6
521940,SANTA RITA DO ARAGUAIA,2023-08,25.54,15.8,35.39,19.59,0.7,43.2
521940,SANTA RITA DO ARAGUAIA,2023-09,28.65,17.87,38.53,20.66,0.8,44.1
521940,SANTA RITA DO ARAGUAIA,2023-10,28.58,21.69,36.9,15.21,3.8,55.4
521940,SANTA RITA DO ARAGUAIA,2023-11,28.49,19.87,38.86,18.99,3.3,53.5
521940,SANTA RITA DO ARAGUAIA,2023-12,28.2,21.23,37.82,16.59,3.4,57.1
521940,SANTA RITA DO ARAGUAIA,2023-13,24.81,10.21,38.86,28.65,2.6,61.3
521940,SANTA RITA DO ARAGUAIA,2024-01,26.28,18.11,35.23,17.12,3.2,66.1
521940,SANTA RITA DO ARAGUAIA,2024-02,25.69,19.43,34.22,14.79,4.8,70.8
521940,SANTA RITA DO ARAGUAIA,2024-03,26.21,19.54,34.53,14.99,5.4,72.3
521940,SANTA RITA DO ARAGUAIA,2024-04,24.53,16.31,32.33,16.02,3.0,75.5
521940,SANTA RITA DO ARAGUAIA,2024-05,24.34,13.75,34.11,20.36,0.0,48.0
521940,SANTA RITA DO ARAGUAIA,2024-06,23.22,14.96,32.29,17.33,0.0,42.1
521940,SANTA RITA DO ARAGUAIA,2024-07,23.23,13.99,33.55,19.56,0.0,38.6
521940,SANTA RITA DO ARAGUAIA,2024-08,24.04,9.16,36.31,27.15,0.0,32.4
521940,SANTA RITA DO ARAGUAIA,2024-09,28.61,16.72,39.13,22.41,0.1,29.0
521940,SANTA RITA DO ARAGUAIA,2024-10,27.18,19.47,40.05,20.58,6.4,59.5
521940,SANTA RITA DO ARAGUAIA,2024-11,24.36,18.95,30.83,11.88,6.9,82.1
521940,SANTA RITA DO ARAGUAIA,2024-12,24.56,19.66,31.25,11.59,5.6,80.2
521940,SANTA RITA DO ARAGUAIA,2024-13,25.18,9.16,40.05,30.89,2.9,58.0
521940,SANTA RITA DO ARAGUAIA,2025-01,25.1,18.75,32.66,13.91,3.2,75.1
521940,SANTA RITA DO ARAGUAIA,2025-02,25.06,18.19,35.12,16.93,4.3,69.7
521940,SANTA RITA DO ARAGUAIA,2025-03,25.18,18.97,34.42,15.45,5.2,70.7
521940,SANTA RITA DO ARAGUAIA,2025-04,24.42,16.65,31.51,14.86,2.4,74.3
521940,SANTA RITA DO ARAGUAIA,2025-05,22.84,10.8,31.36,20.56,0.8,53.8
521940,SANTA RITA DO ARAGUAIA,2025-06,22.34,10.65,31.29,20.64,0.2,52.3
521940,SANTA RITA DO ARAGUAIA,2025-07,21.68,12.79,32.78,19.99,0.0,45.5
521940,SANTA RITA DO ARAGUAIA,2025-08,23.82,9.53,34.91,25.38,0.1,36.1
521940,SANTA RITA DO ARAGUAIA,2025-09,28.37,18.88,37.84,18.96,0.2,33.3
521940,SANTA RITA DO ARAGUAIA,2025-10,28.26,16.44,38.44,22.0,1.1,42.0
521940,SANTA RITA DO ARAGUAIA,2025-11,27.92,16.49,38.16,21.67,1.3,48.4
521940,SANTA RITA DO ARAGUAIA,2025-12,25.1,18.4,36.15,17.75,4.9,74.2
521940,SANTA RITA DO ARAGUAIA,2025-13,25.0,9.53,38.44,28.91,2.0,56.2
521945,SANTA RITA DO NOVO DESTINO,2017-01,26.06,18.47,36.71,18.24,3.9,70.4
521945,SANTA RITA DO NOVO DESTINO,2017-02,24.19,17.63,31.47,13.84,6.7,81.2
521945,SANTA RITA DO NOVO DESTINO,2017-03,25.81,19.35,34.63,15.28,4.3,73.7
521945,SANTA RITA DO NOVO DESTINO,2017-04,25.61,17.99,34.3,16.31,3.2,71.8
521945,SANTA RITA DO NOVO DESTINO,2017-05,26.02,16.58,35.29,18.71,0.7,57.7
521945,SANTA RITA DO NOVO DESTINO,2017-06,25.67,16.0,36.26,20.26,0.0,42.2
521945,SANTA RITA DO NOVO DESTINO,2017-07,22.79,13.7,33.45,19.75,0.2,40.0
521945,SANTA RITA DO NOVO DESTINO,2017-08,26.56,14.49,37.73,23.24,0.3,32.0
521945,SANTA RITA DO NOVO DESTINO,2017-09,27.7,16.63,37.95,21.32,0.1,29.1
521945,SANTA RITA DO NOVO DESTINO,2017-10,30.27,20.0,41.8,21.8,1.1,34.1
521945,SANTA RITA DO NOVO DESTINO,2017-11,24.92,17.28,34.28,17.0,7.8,78.3
521945,SANTA RITA DO NOVO DESTINO,2017-12,24.38,18.91,32.14,13.23,7.7,81.9
521945,SANTA RITA DO NOVO DESTINO,2017-13,25.84,13.7,41.8,28.1,3.0,57.5
521945,SANTA RITA DO NOVO DESTINO,2018-01,24.92,18.1,34.21,16.11,4.7,76.1
521945,SANTA RITA DO NOVO DESTINO,2018-02,24.52,18.34,32.7,14.36,5.8,80.8
521945,SANTA RITA DO NOVO DESTINO,2018-03,24.99,18.15,33.07,14.92,3.6,79.1
521945,SANTA RITA DO NOVO DESTINO,2018-04,24.18,17.35,32.94,15.59,2.5,75.6
521945,SANTA RITA DO NOVO DESTINO,2018-05,24.68,13.32,34.74,21.42,1.0,56.2
521945,SANTA RITA DO NOVO DESTINO,2018-06,25.31,16.06,35.79,19.73,0.0,42.3
521945,SANTA RITA DO NOVO DESTINO,2018-07,25.01,15.55,34.89,19.34,0.0,37.0
521945,SANTA RITA DO NOVO DESTINO,2018-08,27.35,17.37,37.17,19.8,0.6,37.6
521945,SANTA RITA DO NOVO DESTINO,2018-09,29.16,17.07,39.64,22.57,0.7,34.0
521945,SANTA RITA DO NOVO DESTINO,2018-10,27.06,20.67,37.64,16.97,5.2,66.5
521945,SANTA RITA DO NOVO DESTINO,2018-11,24.32,18.97,32.46,13.49,7.9,82.2
521945,SANTA RITA DO NOVO DESTINO,2018-12,24.5,18.42,31.47,13.05,6.2,80.0
521945,SANTA RITA DO NOVO DESTINO,2018-13,25.51,13.32,39.64,26.32,3.2,62.2
521945,SANTA RITA DO NOVO DESTINO,2019-01,26.06,18.81,36.9,18.09,2.5,70.3
521945,SANTA RITA DO NOVO DESTINO,2019-02,25.96,19.46,37.58,18.12,6.3,75.2
521945,SANTA RITA DO NOVO DESTINO,2019-03,24.71,19.5,31.54,12.04,7.6,82.6
521945,SANTA RITA DO NOVO DESTINO,2019-04,24.68,18.19,30.28,12.09,5.5,81.1
521945,SANTA RITA DO NOVO DESTINO,2019-05,24.24,15.96,33.85,17.89,0.7,71.9
521945,SANTA RITA DO NOVO DESTINO,2019-06,24.54,16.04,34.4,18.36,0.1,49.7
521945,SANTA RITA DO NOVO DESTINO,2019-07,24.75,14.51,34.96,20.45,0.0,37.6
521945,SANTA RITA DO NOVO DESTINO,2019-08,27.37,16.66,37.69,21.03,0.0,33.7
521945,SANTA RITA DO NOVO DESTINO,2019-09,30.09,19.88,40.96,21.08,0.4,28.8
521945,SANTA RITA DO NOVO DESTINO,2019-10,29.22,20.75,39.9,19.15,2.6,48.5
521945,SANTA RITA DO NOVO DESTINO,2019-11,27.39,20.34,38.48,18.14,4.7,66.4
521945,SANTA RITA DO NOVO DESTINO,2019-12,26.71,19.61,36.8,17.19,3.4,70.5
521945,SANTA RITA DO NOVO DESTINO,2019-13,26.31,14.51,40.96,26.45,2.8,59.6
521945,SANTA RITA DO NOVO DESTINO,2020-01,25.61,20.71,35.27,14.56,8.3,79.1
521945,SANTA RITA DO NOVO DESTINO,2020-02,24.72,19.39,31.67,12.28,12.1,83.4
521945,SANTA RITA DO NOVO DESTINO,2020-03,24.14,18.42,30.29,11.87,9.8,85.6
521945,SANTA RITA DO NOVO DESTINO,2020-04,23.83,15.67,30.64,14.97,4.2,82.9
521945,SANTA RITA DO NOVO DESTINO,2020-05,21.86,11.28,29.87,18.59,0.5,76.0
521945,SANTA RITA DO NOVO DESTINO,2020-06,23.4,13.68,32.89,19.21,0.0,59.0
521945,SANTA RITA DO NOVO DESTINO,2020-07,24.69,16.7,34.63,17.93,0.0,41.9
521945,SANTA RITA DO NOVO DESTINO,2020-08,26.41,15.26,37.92,22.66,0.0,37.4
521945,SANTA RITA DO NOVO DESTINO,2020-09,28.75,19.08,40.89,21.81,0.6,34.9
521945,SANTA RITA DO NOVO DESTINO,2020-10,28.06,19.97,42.53,22.56,4.8,57.7
521945,SANTA RITA DO NOVO DESTINO,2020-11,25.18,17.18,33.41,16.23,4.8,75.3
521945,SANTA RITA DO NOVO DESTINO,2020-12,26.46,18.92,36.34,17.42,4.6,69.5
521945,SANTA RITA DO NOVO DESTINO,2020-13,25.26,11.28,42.53,31.25,4.1,65.1
521945,SANTA RITA DO NOVO DESTINO,2021-01,26.32,18.66,35.93,17.27,4.4,70.1
521945,SANTA RITA DO NOVO DESTINO,2021-02,24.54,19.56,35.11,15.55,11.4,81.5
521945,SANTA RITA DO NOVO DESTINO,2021-03,24.01,17.32,31.28,13.96,3.5,77.7
521945,SANTA RITA DO NOVO DESTINO,2021-04,23.56,14.91,32.22,17.31,2.6,73.9
521945,SANTA RITA DO NOVO DESTINO,2021-05,25.08,15.43,36.53,21.1,0.0,56.5
521945,SANTA RITA DO NOVO DESTINO,2021-06,25.18,12.77,35.6,22.83,0.3,44.9
521945,SANTA RITA DO NOVO DESTINO,2021-07,24.2,13.6,35.48,21.88,0.0,36.6
521945,SANTA RITA DO NOVO DESTINO,2021-08,26.35,16.09,37.82,21.73,0.1,32.9
521945,SANTA RITA DO NOVO DESTINO,2021-09,30.31,19.15,40.61,21.46,0.3,26.8
521945,SANTA RITA DO NOVO DESTINO,2021-10,28.71,20.03,40.1,20.07,3.4,56.5
521945,SANTA RITA DO NOVO DESTINO,2021-11,24.48,18.71,33.4,14.69,8.4,81.4
521945,SANTA RITA DO NOVO DESTINO,2021-12,24.21,18.46,29.94,11.48,8.8,85.1
521945,SANTA RITA DO NOVO DESTINO,2021-13,25.58,12.77,40.61,27.84,3.5,60.2
521945,SANTA RITA DO NOVO DESTINO,2022-01,23.56,16.87,30.12,13.25,11.3,85.0
521945,SANTA RITA DO NOVO DESTINO,2022-02,23.78,19.0,29.98,10.98,9.2,84.5
521945,SANTA RITA DO NOVO DESTINO,2022-03,24.54,18.02,30.99,12.97,2.7,78.9
521945,SANTA RITA DO NOVO DESTINO,2022-04,25.57,17.33,34.09,16.76,0.7,66.2
521945,SANTA RITA DO NOVO DESTINO,2022-05,24.72,7.94,35.85,27.91,0.1,47.7
521945,SANTA RITA DO NOVO DESTINO,2022-06,25.15,15.23,35.71,20.48,0.0,40.3
521945,SANTA RITA DO NOVO DESTINO,2022-07,24.36,15.06,34.75,19.69,0.0,38.7
521945,SANTA RITA DO NOVO DESTINO,2022-08,26.57,16.62,36.86,20.24,0.0,32.7
521945,SANTA RITA DO NOVO DESTINO,2022-09,28.26,16.12,39.13,23.01,1.0,39.1
521945,SANTA RITA DO NOVO DESTINO,2022-10,29.05,20.63,39.81,19.18,2.1,46.3
521945,SANTA RITA DO NOVO DESTINO,2022-11,25.1,17.39,33.43,16.04,6.9,74.0
521945,SANTA RITA DO NOVO DESTINO,2022-12,23.56,19.2,30.47,11.27,10.7,85.5
521945,SANTA RITA DO NOVO DESTINO,2022-13,25.36,7.94,39.81,31.87,3.7,59.8
521945,SANTA RITA DO NOVO DESTINO,2023-01,23.81,18.2,29.93,11.73,5.5,83.6
521945,SANTA RITA DO NOVO DESTINO,2023-02,25.22,19.3,31.94,12.64,3.4,76.2
521945,SANTA RITA DO NOVO DESTINO,2023-03,24.23,17.1,32.08,14.98,5.2,79.2
521945,SANTA RITA DO NOVO DESTINO,2023-04,25.18,18.29,34.2,15.91,1.9,73.4
521945,SANTA RITA DO NOVO DESTINO,2023-05,25.5,15.31,35.51,20.2,0.1,49.4
521945,SANTA RITA DO NOVO DESTINO,2023-06,25.61,16.26,35.01,18.75,0.0,41.6
521945,SANTA RITA DO NOVO DESTINO,2023-07,25.7,15.15,35.69,20.54,0.0,36.8
521945,SANTA RITA DO NOVO DESTINO,2023-08,27.46,17.85,37.95,20.1,0.6,36.7
521945,SANTA RITA DO NOVO DESTINO,2023-09,30.54,19.9,40.95,21.05,0.6,36.2
521945,SANTA RITA DO NOVO DESTINO,2023-10,30.57,22.23,41.03,18.8,2.0,50.0
521945,SANTA RITA DO NOVO DESTINO,2023-11,29.64,20.3,42.28,21.98,3.2,54.3
521945,SANTA RITA DO NOVO DESTINO,2023-12,28.66,19.26,38.93,19.67,4.9,60.0
521945,SANTA RITA DO NOVO DESTINO,2023-13,26.85,15.15,42.28,27.13,2.3,56.3
521945,SANTA RITA DO NOVO DESTINO,2024-01,25.3,20.08,33.37,13.29,8.1,82.0
521945,SANTA RITA DO NOVO DESTINO,2024-02,25.58,19.02,34.38,15.36,3.7,76.4
521945,SANTA RITA DO NOVO DESTINO,2024-03,27.23,20.93,36.42,15.49,5.5,73.7
521945,SANTA RITA DO NOVO DESTINO,2024-04,26.79,19.61,36.33,16.72,1.9,68.3
521945,SANTA RITA DO NOVO DESTINO,2024-05,27.32,17.41,37.43,20.02,0.0,36.5
521945,SANTA RITA DO NOVO DESTINO,2024-06,25.42,16.18,34.46,18.28,0.0,38.9
521945,SANTA RITA DO NOVO DESTINO,2024-07,25.34,15.33,35.56,20.23,0.0,32.6
521945,SANTA RITA DO NOVO DESTINO,2024-08,26.84,14.97,37.63,22.66,0.0,30.0
521945,SANTA RITA DO NOVO DESTINO,2024-09,30.02,18.92,40.77,21.85,0.1,24.1
521945,SANTA RITA DO NOVO DESTINO,2024-10,28.81,20.69,42.42,21.73,4.9,55.5
521945,SANTA RITA DO NOVO DESTINO,2024-11,25.11,19.87,31.61,11.74,6.3,80.3
521945,SANTA RITA DO NOVO DESTINO,2024-12,26.26,18.86,33.97,15.11,3.5,73.3
521945,SANTA RITA DO NOVO DESTINO,2024-13,26.67,14.97,42.42,27.45,2.8,55.9
521945,SANTA RITA DO NOVO DESTINO,2025-01,25.06,19.27,33.36,14.09,8.3,80.8
521945,SANTA RITA DO NOVO DESTINO,2025-02,25.75,19.04,36.06,17.02,3.1,70.7
521945,SANTA RITA DO NOVO DESTINO,2025-03,27.96,19.89,39.08,19.19,3.4,60.2
521945,SANTA RITA DO NOVO DESTINO,2025-04,27.68,20.63,37.02,16.39,1.0,62.7
521945,SANTA RITA DO NOVO DESTINO,2025-05,26.9,17.26,36.78,19.52,0.1,43.1
521945,SANTA RITA DO NOVO DESTINO,2025-06,25.03,14.66,35.53,20.87,0.6,46.4
521945,SANTA RITA DO NOVO DESTINO,2025-07,24.95,15.81,35.34,19.53,0.0,36.7
521945,SANTA RITA DO NOVO DESTINO,2025-08,27.12,13.75,37.27,23.52,0.0,29.0
521945,SANTA RITA DO NOVO DESTINO,2025-09,29.65,20.18,39.89,19.71,0.4,31.0
521945,SANTA RITA DO NOVO DESTINO,2025-10,29.05,17.72,41.17,23.45,2.2,42.9
521945,SANTA RITA DO NOVO DESTINO,2025-11,28.24,18.61,38.71,20.1,3.1,58.7
521945,SANTA RITA DO NOVO DESTINO,2025-12,25.07,18.8,35.06,16.26,6.5,77.6
521945,SANTA RITA DO NOVO DESTINO,2025-13,26.87,13.75,41.17,27.42,2.4,53.2
521950,SANTA ROSA DE GOIAS,2017-01,23.82,17.36,32.14,14.78,5.4,78.5
521950,SANTA ROSA DE GOIAS,2017-02,22.86,15.9,29.29,13.39,7.3,83.6
521950,SANTA ROSA DE GOIAS,2017-03,23.81,17.94,31.0,13.06,5.1,79.1
521950,SANTA ROSA DE GOIAS,2017-04,23.18,16.66,29.47,12.81,4.1,80.5
521950,SANTA ROSA DE GOIAS,2017-05,22.39,13.73,29.73,16.0,1.3,73.0
521950,SANTA ROSA DE GOIAS,2017-06,21.97,13.53,31.96,18.43,0.0,58.6
521950,SANTA ROSA DE GOIAS,2017-07,20.53,10.95,31.31,20.36,0.0,47.2
521950,SANTA ROSA DE GOIAS,2017-08,25.21,13.7,36.46,22.76,0.0,34.5
521950,SANTA ROSA DE GOIAS,2017-09,26.51,16.09,36.34,20.25,0.5,31.0
521950,SANTA ROSA DE GOIAS,2017-10,28.18,18.68,40.36,21.68,2.0,41.2
521950,SANTA ROSA DE GOIAS,2017-11,23.97,15.44,33.51,18.07,7.4,77.4
521950,SANTA ROSA DE GOIAS,2017-12,23.3,17.75,31.03,13.28,8.3,83.1
521950,SANTA ROSA DE GOIAS,2017-13,23.82,10.95,40.36,29.41,3.4,63.8
521950,SANTA ROSA DE GOIAS,2018-01,23.41,17.5,30.89,13.39,6.0,79.3
521950,SANTA ROSA DE GOIAS,2018-02,23.3,18.27,29.78,11.51,7.9,82.6
521950,SANTA ROSA DE GOIAS,2018-03,23.65,17.78,29.98,12.2,4.6,82.7
521950,SANTA ROSA DE GOIAS,2018-04,22.05,15.82,28.58,12.76,3.5,82.9
521950,SANTA ROSA DE GOIAS,2018-05,20.9,7.54,29.02,21.48,0.9,70.6
521950,SANTA ROSA DE GOIAS,2018-06,22.01,13.49,31.35,17.86,0.0,58.2
521950,SANTA ROSA DE GOIAS,2018-07,22.79,12.79,32.98,20.19,0.0,45.3
521950,SANTA ROSA DE GOIAS,2018-08,25.39,14.0,35.11,21.11,0.4,41.6
521950,SANTA ROSA DE GOIAS,2018-09,27.0,14.32,37.0,22.68,1.2,39.8
521950,SANTA ROSA DE GOIAS,2018-10,25.49,19.34,35.96,16.62,5.8,70.8
521950,SANTA ROSA DE GOIAS,2018-11,23.3,18.59,30.56,11.97,7.0,82.4
521950,SANTA ROSA DE GOIAS,2018-12,23.64,17.92,30.83,12.91,6.2,80.2
521950,SANTA ROSA DE GOIAS,2018-13,23.58,7.54,37.0,29.46,3.6,67.9
521950,SANTA ROSA DE GOIAS,2019-01,24.25,17.21,32.79,15.58,3.3,74.5
521950,SANTA ROSA DE GOIAS,2019-02,24.06,18.49,33.83,15.34,7.4,81.3
521950,SANTA ROSA DE GOIAS,2019-03,23.47,18.72,30.23,11.51,6.9,84.1
521950,SANTA ROSA DE GOIAS,2019-04,23.6,17.73,29.43,11.7,4.2,81.6
521950,SANTA ROSA DE GOIAS,2019-05,22.4,13.96,29.6,15.64,1.0,76.5
521950,SANTA ROSA DE GOIAS,2019-06,21.57,13.41,31.04,17.63,0.0,61.4
521950,SANTA ROSA DE GOIAS,2019-07,22.0,7.89,33.14,25.25,0.0,48.2
521950,SANTA ROSA DE GOIAS,2019-08,25.59,14.47,36.1,21.63,0.0,38.3
521950,SANTA ROSA DE GOIAS,2019-09,28.79,19.64,39.84,20.2,0.2,31.3
521950,SANTA ROSA DE GOIAS,2019-10,27.92,19.15,39.54,20.39,2.6,50.6
521950,SANTA ROSA DE GOIAS,2019-11,26.12,18.96,37.71,18.75,3.9,68.4
521950,SANTA ROSA DE GOIAS,2019-12,24.85,19.08,32.89,13.81,5.6,76.0
521950,SANTA ROSA DE GOIAS,2019-13,24.55,7.89,39.84,31.95,2.9,64.2
521950,SANTA ROSA DE GOIAS,2020-01,24.32,18.7,31.99,13.29,9.3,81.8
521950,SANTA ROSA DE GOIAS,2020-02,23.56,18.75,30.51,11.76,11.0,84.9
521950,SANTA ROSA DE GOIAS,2020-03,23.23,18.25,29.54,11.29,7.4,85.1
521950,SANTA ROSA DE GOIAS,2020-04,22.61,15.05,29.5,14.45,5.3,83.8
521950,SANTA ROSA DE GOIAS,2020-05,20.09,8.92,27.54,18.62,0.2,77.6
521950,SANTA ROSA DE GOIAS,2020-06,20.54,11.77,28.29,16.52,0.0,70.9
521950,SANTA ROSA DE GOIAS,2020-07,21.38,13.71,31.32,17.61,0.0,57.9
521950,SANTA ROSA DE GOIAS,2020-08,23.84,12.42,36.22,23.8,0.0,45.1
521950,SANTA ROSA DE GOIAS,2020-09,27.63,18.11,40.43,22.32,0.3,35.1
521950,SANTA ROSA DE GOIAS,2020-10,26.72,19.05,41.31,22.26,6.3,59.6
521950,SANTA ROSA DE GOIAS,2020-11,24.71,16.62,34.11,17.49,3.8,71.0
521950,SANTA ROSA DE GOIAS,2020-12,25.05,18.28,35.85,17.57,4.4,72.4
521950,SANTA ROSA DE GOIAS,2020-13,23.64,8.92,41.31,32.39,4.0,68.7
521950,SANTA ROSA DE GOIAS,2021-01,24.78,16.91,33.44,16.53,5.2,72.7
521950,SANTA ROSA DE GOIAS,2021-02,23.46,18.05,32.54,14.49,10.1,82.9
521950,SANTA ROSA DE GOIAS,2021-03,22.89,15.92,30.47,14.55,4.0,77.8
521950,SANTA ROSA DE GOIAS,2021-04,21.97,12.58,30.12,17.54,2.4,72.9
521950,SANTA ROSA DE GOIAS,2021-05,22.59,13.8,33.16,19.36,0.0,62.0
521950,SANTA ROSA DE GOIAS,2021-06,22.28,8.58,32.74,24.16,0.6,55.5
521950,SANTA ROSA DE GOIAS,2021-07,21.95,9.88,32.87,22.99,0.0,39.6
521950,SANTA ROSA DE GOIAS,2021-08,24.98,14.79,36.51,21.72,0.2,35.1
521950,SANTA ROSA DE GOIAS,2021-09,28.69,17.43,39.78,22.35,1.1,31.8
521950,SANTA ROSA DE GOIAS,2021-10,26.52,19.29,37.97,18.68,4.7,63.9
521950,SANTA ROSA DE GOIAS,2021-11,23.53,17.48,33.37,15.89,11.1,82.2
521950,SANTA ROSA DE GOIAS,2021-12,23.35,17.2,29.55,12.35,8.6,84.2
521950,SANTA ROSA DE GOIAS,2021-13,23.92,8.58,39.78,31.2,3.9,63.2
521950,SANTA ROSA DE GOIAS,2022-01,22.57,16.43,30.04,13.61,8.4,85.2
521950,SANTA ROSA DE GOIAS,2022-02,22.84,17.92,29.09,11.17,9.9,85.9
521950,SANTA ROSA DE GOIAS,2022-03,23.37,17.65,29.48,11.83,3.2,80.0
521950,SANTA ROSA DE GOIAS,2022-04,22.81,14.35,29.78,15.43,0.8,74.5
521950,SANTA ROSA DE GOIAS,2022-05,20.77,4.73,32.05,27.32,0.2,64.5
521950,SANTA ROSA DE GOIAS,2022-06,22.24,13.45,32.23,18.78,0.0,53.1
521950,SANTA ROSA DE GOIAS,2022-07,22.76,13.61,33.33,19.72,0.0,42.2
521950,SANTA ROSA DE GOIAS,2022-08,24.73,12.8,35.08,22.28,0.0,35.5
521950,SANTA ROSA DE GOIAS,2022-09,26.91,15.89,37.73,21.84,1.4,42.3
521950,SANTA ROSA DE GOIAS,2022-10,26.86,19.16,38.12,18.96,3.3,54.5
521950,SANTA ROSA DE GOIAS,2022-11,24.2,16.31,32.89,16.58,7.3,72.6
521950,SANTA ROSA DE GOIAS,2022-12,22.56,18.19,29.45,11.26,10.1,86.0
521950,SANTA ROSA DE GOIAS,2022-13,23.55,4.73,38.12,33.39,3.7,64.6
521950,SANTA ROSA DE GOIAS,2023-01,22.68,17.86,28.52,10.66,6.7,85.0
521950,SANTA ROSA DE GOIAS,2023-02,23.9,18.41,30.61,12.2,4.3,79.5
521950,SANTA ROSA DE GOIAS,2023-03,22.85,16.24,30.12,13.88,6.3,81.8
521950,SANTA ROSA DE GOIAS,2023-04,22.79,15.24,29.21,13.97,2.7,81.5
521950,SANTA ROSA DE GOIAS,2023-05,20.84,12.63,29.98,17.35,0.2,68.7
521950,SANTA ROSA DE GOIAS,2023-06,21.3,13.14,31.37,18.23,0.2,60.9
521950,SANTA ROSA DE GOIAS,2023-07,23.01,12.24,33.64,21.4,0.0,47.4
521950,SANTA ROSA DE GOIAS,2023-08,25.95,16.59,36.87,20.28,0.7,39.6
521950,SANTA ROSA DE GOIAS,2023-09,28.81,18.28,39.3,21.02,0.8,41.6
521950,SANTA ROSA DE GOIAS,2023-10,28.62,20.56,39.52,18.96,2.6,57.2
521950,SANTA ROSA DE GOIAS,2023-11,28.37,19.35,40.31,20.96,4.0,56.9
521950,SANTA ROSA DE GOIAS,2023-12,27.57,20.44,38.0,17.56,4.2,61.4
521950,SANTA ROSA DE GOIAS,2023-13,24.72,12.24,40.31,28.07,2.7,63.4
521950,SANTA ROSA DE GOIAS,2024-01,24.43,18.36,32.14,13.78,6.5,80.1
521950,SANTA ROSA DE GOIAS,2024-02,24.17,17.98,32.89,14.91,5.0,78.5
521950,SANTA ROSA DE GOIAS,2024-03,25.53,19.97,33.65,13.68,5.0,77.2
521950,SANTA ROSA DE GOIAS,2024-04,24.99,17.58,34.1,16.52,2.0,71.2
521950,SANTA ROSA DE GOIAS,2024-05,24.68,14.88,34.7,19.82,0.0,45.9
521950,SANTA ROSA DE GOIAS,2024-06,23.57,14.64,32.9,18.26,0.0,43.2
521950,SANTA ROSA DE GOIAS,2024-07,23.88,14.85,34.05,19.2,0.0,34.7
521950,SANTA ROSA DE GOIAS,2024-08,24.98,12.22,36.4,24.18,0.0,31.6
521950,SANTA ROSA DE GOIAS,2024-09,29.08,18.26,39.19,20.93,0.3,25.7
521950,SANTA ROSA DE GOIAS,2024-10,27.31,18.94,40.85,21.91,8.0,59.0
521950,SANTA ROSA DE GOIAS,2024-11,23.97,18.74,30.19,11.45,9.3,82.9
521950,SANTA ROSA DE GOIAS,2024-12,24.17,17.11,30.81,13.7,3.9,80.4
521950,SANTA ROSA DE GOIAS,2024-13,25.06,12.22,40.85,28.63,3.3,59.1
521950,SANTA ROSA DE GOIAS,2025-01,23.91,18.27,30.7,12.43,4.9,82.4
