cod_mun,municipio,populacao,baseline_srag_municipio,year_trend,month_sin,month_cos,fase_covid,meteo_temp_media,meteo_temp_min,meteo_temp_max,meteo_temp_amplitude,meteo_precipitacao,meteo_umidade,fogo_pct_territorio,mapbiomas_pct_forest,mapbiomas_pct_non_forest_natural,mapbiomas_pct_non_vegetated,mapbiomas_pct_water,taxa_GradientBoosting,casos_GradientBoosting,taxa_Poisson_GLM,casos_Poisson_GLM,taxa_Random_Forest,casos_Random_Forest,taxa_XGBoost,casos_XGBoost,taxa_predita,casos_esperados,rank_risco
520510,CATALAO,104040.0,0.2769781741556191,1.0,0.0,0.0,2.0,25.394166666666667,15.84,32.93,18.939999999999998,1.9454166666666666,51.742222222222225,0.1335,24.209516666666666,2.364720833333333,1.47835,4.2645625,0.04793632338283323,4987,0.05186036255529574,5396,0.09155564982276335,9525,0.06377172,6635,0.04793632338283323,4987,11
522140,TRINDADE,126928.0,0.1445754757359174,1.0,0.0,0.0,2.0,25.945138888888888,17.115000000000002,32.67,17.955,2.38,51.63777777777778,0.6185,15.783883333333335,0.6963625,5.8406875,0.4352625,0.04636724775927363,5885,0.013065859667924095,1658,0.05326940789097894,6761,0.043769617,5556,0.04636724775927363,5885,12
521310,MINEIROS,63166.0,0.2069405212078064,1.0,0.0,0.0,2.0,26.13111111111111,16.725,32.345,18.92,2.069861111111111,50.878888888888895,3.1521,31.1690125,13.529933333333332,0.37762083333333335,0.05759999999999995,0.04597396571657462,2904,0.013168581288728644,832,0.09838057330266954,6214,0.050030608,3160,0.04597396571657462,2904,13
521090,ITAPACI,20300.0,0.1361925027389062,1.0,0.0,0.0,2.0,27.560138888888886,18.314999999999998,34.235,17.975,2.26625,49.800000000000004,0.2958,33.37675,0.1655333333333333,0.6958458333333333,0.3162708333333333,0.04484071275874874,910,0.008198400891241303,166,0.04741362758013203,962,0.033026878,670,0.04484071275874874,910,14
520860,GOIANESIA,68984.0,0.1016583031648971,1.0,0.0,0.0,2.0,27.225277777777777,17.985,34.135000000000005,17.79,2.376111111111111,49.720000000000006,2.552,26.6568625,0.1225875,1.7171708333333333,0.3205,0.043680290890817,3013,0.006732550223423287,464,0.04341729855845402,2995,0.032354284,2232,0.043680290890817,3013,15
521880,RIO VERDE,209677.0,0.1514150622966496,1.0,0.0,0.0,2.0,25.590694444444445,15.735,32.185,19.275,1.9765277777777777,51.973333333333336,0.6101,15.257275,4.4451833333333335,0.8396375,0.14687916666666664,0.04363785108291104,9150,0.011039566328747209,2315,0.046638820387073274,9779,0.041582797,8719,0.04363785108291104,9150,16
521180,JARAGUA,45233.0,0.1536734373521641,1.0,0.0,0.0,2.0,27.225277777777777,17.985,34.135000000000005,17.79,2.376111111111111,49.720000000000006,0.6432,30.366279166666665,0.0766166666666666,0.7460374999999999,0.2999333333333333,0.04303061506753166,1946,0.012003449095382373,543,0.048082857503468315,2175,0.05063805,2291,0.04303061506753166,1946,17
521710,PIRACANJUBA,24910.0,0.1409783626427305,1.0,0.0,0.0,2.0,26.160416666666666,16.465,33.504999999999995,19.16,2.3002777777777776,51.41555555555556,0.1576,20.038062500000002,0.35762083333333333,0.35878333333333334,0.35119583333333326,0.04058864428647554,1011,0.016236696659027442,404,0.04882559127244229,1216,0.035091117,874,0.04058864428647554,1011,18
521630,PARANAIGUARA,8476.0,0.2110444852982608,1.0,0.0,0.0,2.0,28.25263888888889,17.8,35.42,19.82,1.847222222222222,47.884444444444455,1.0517,11.16725,0.41172499999999995,0.3154,7.553158333333333,0.03976141304900212,337,0.010947548002449334,93,0.06403780145391721,543,0.026419437,224,0.03976141304900212,337,19
520545,CEZARINA,8007.0,0.1773666904395864,1.0,0.0,0.0,2.0,27.13791666666667,17.41,33.775000000000006,19.75,2.240972222222222,50.36555555555555,0.1824,20.786091666666664,0.8526125,1.2292833333333335,0.4617,0.0394839102647603,316,0.013951181528164014,112,0.0516832158071679,414,0.039476678,316,0.0394839102647603,316,20
